album_name,number_of_artists,artist_followers_total,artist_followers_average,artist_popularity,type,release_date,release_precision,restrictions,total_tracks,total_length_min,avg_popularity,max_popularity,number_of_collabs,Max_popularity_collab,Avg_popularity_collab,number_of_markets,US_market,CA_market,BR_market,CN_market,DE_market,ES_market,SA_market,UK_market,RU_market,MX_markets
Murda Muzik,1,1693353,1693353.0,65.0,album,1999-08-17,day,False,19,65,33.736842105263165,60,8,72,7.875,183,True,True,True,False,True,True,True,False,False,True
Need You,1,144204,144204.0,46.0,single,2016-12-16,day,False,1,3,0.0,0,0,0,0.0,0,False,False,False,False,False,False,False,False,False,False
"No More, No Less: Demo 1",1,178877,178877.0,53.0,single,2021-10-29,day,False,3,9,33.0,40,7,69,8.571428571428571,183,True,True,True,False,True,True,True,False,False,True
Lucky Ass Bitch,1,8161927,8161927.0,82.0,single,2013-03-26,day,False,1,4,43.0,43,0,0,0.0,183,True,True,True,False,True,True,True,False,False,True
Funky Divas,1,1192837,1192837.0,55.0,album,1992-03-24,day,False,13,46,29.230769230769226,57,0,0,0.0,172,True,True,True,False,True,True,True,False,False,True
Destroyer,1,141976,141976.0,51.0,album,2020-10-25,day,False,19,27,10.68421052631579,36,3,35,0.6666666666666666,183,True,True,True,False,True,True,True,False,False,True
Draft Day - Single,1,191,191.0,5.0,single,2014-06-21,day,False,1,2,0.0,0,0,0,0.0,0,False,False,False,False,False,False,False,False,False,False
Best Of Onyx,1,434082,434082.0,50.0,compilation,2015-09-25,day,False,11,38,21.636363636363633,49,1,69,69.0,180,True,True,True,False,True,True,True,False,False,True
Recovery (Deluxe Edition),1,61346473,61346473.0,90.0,album,2010-06-21,day,False,19,77,42.421052631578945,48,5,88,9.0,183,True,True,True,False,True,True,True,False,False,True
Playlist for the End of the World,1,607495,607495.0,48.0,album,2020-06-05,day,False,23,33,14.565217391304348,29,3,65,13.666666666666666,183,True,True,True,False,True,True,True,False,False,True
My Turn,1,12037226,12037226.0,89.0,album,2020-02-28,day,False,20,52,57.34999999999999,72,8,86,7.25,178,True,True,True,False,True,True,True,False,False,True
The Chairman's Intent,1,730063,730063.0,61.0,single,2017-07-27,day,False,1,2,0.0,0,0,0,0.0,0,False,False,False,False,False,False,False,False,False,False
Black Cab,1,265511,265511.0,55.0,album,2017-05-31,day,False,14,47,26.285714285714292,40,5,65,4.6,182,True,True,True,False,True,True,True,False,False,True
Absolutely,1,246360,246360.0,59.0,album,2021-11-05,day,False,12,26,48.91666666666667,68,0,0,0.0,183,True,True,True,False,True,True,True,False,False,True
Donuts,1,579006,579006.0,58.0,album,2006-02-07,day,False,31,28,42.5483870967742,59,0,0,0.0,183,True,True,True,False,True,True,True,False,False,True
NASIR,1,3026257,3026257.0,72.0,album,2018-06-15,day,False,7,23,43.285714285714285,52,7,90,9.285714285714286,178,True,True,True,False,True,True,True,False,False,True
BALLADS 1,1,7262826,7262826.0,85.0,album,2018-10-26,day,False,12,29,67.5,84,4,81,20.25,183,True,True,True,False,True,True,True,False,False,True
United Fakes of America,1,14902,14902.0,34.0,album,2012-11-13,day,False,20,38,2.05,14,0,0,0.0,183,True,True,True,False,True,True,True,False,False,True
Views,1,68580370,68580370.0,96.0,album,2016-05-06,day,False,20,72,65.95,85,8,88,8.125,183,True,True,True,False,True,True,True,False,False,True
Happy Birthday Flakko,1,4218117,4218117.0,80.0,album,2019-10-17,day,False,9,22,53.111111111111114,70,3,83,19.333333333333332,183,True,True,True,False,True,True,True,False,False,True
DROGAS WAVE,1,1798302,1798302.0,65.0,album,2018-09-21,day,False,24,86,25.583333333333336,41,13,64,0.6153846153846154,183,True,True,True,False,True,True,True,False,False,True
WHOLE WORLD (feat. Maxo),1,1882483,1882483.0,67.0,single,2020-04-24,day,False,1,3,34.0,34,1,46,46.0,183,True,True,True,False,True,True,True,False,False,True
Deadpool (Original Motion Picture Soundtrack),1,1640963,1640963.0,0.0,compilation,2016-02-12,day,False,23,58,0.0,0,23,71,3.0869565217391304,0,False,False,False,False,False,False,False,False,False,False
Let's Ride [International Version (Explicit)],1,4256918,4256918.0,72.0,single,2006-01-01,day,False,3,11,0.0,0,0,0,0.0,0,False,False,False,False,False,False,False,False,False,False
All About You,1,5982210,5982210.0,73.0,album,2010-01-01,day,False,11,36,37.272727272727266,72,2,82,37.0,139,True,True,True,False,True,True,True,False,False,False
I Am The West,1,6219876,6219876.0,73.0,album,2010-01-01,day,False,16,42,21.0,38,10,47,1.4,1,True,False,False,False,False,False,False,False,False,False
The U Album,1,8668,8668.0,30.0,album,2018-02-26,day,False,13,35,15.076923076923078,44,20,71,3.55,183,True,True,True,False,True,True,True,False,False,True
Nocturnal,1,122293,122293.0,41.0,album,1996-01-01,day,False,17,59,24.76470588235294,48,0,0,0.0,2,True,True,False,False,False,False,False,False,False,False
Wu-Tang Iron Flag,1,2522701,2522701.0,66.0,album,2001-12-18,day,False,12,47,0.0,0,2,52,26.0,0,False,False,False,False,False,False,False,False,False,False
Space Boogie: Smoke Oddessey (Digitally Remastered),1,600262,600262.0,59.0,album,2012-10-24,day,False,16,59,27.625,50,37,82,1.2702702702702702,183,True,True,True,False,True,True,True,False,False,True
Past Cloaks,1,64890,64890.0,42.0,album,2016-01-21,day,False,19,36,17.263157894736842,39,2,46,1.5,174,True,True,True,False,True,True,True,False,False,True
Alone With Me,1,2358419,2358419.0,61.0,single,2021-03-22,day,False,1,4,52.0,52,0,0,0.0,183,True,True,True,False,True,True,True,False,False,True
I Don't Wanna Feel No More,1,37813,37813.0,48.0,single,2020-12-02,day,False,1,3,48.0,48,0,0,0.0,183,True,True,True,False,True,True,True,False,False,True
Rise & Fall of Slaughterhouse (Deluxe),2,261607,130803.5,49.5,album,2022-03-14,day,False,15,48,15.733333333333333,22,3,44,5.0,183,True,True,True,False,True,True,True,False,False,True
"Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) [Remix]",1,4398297,4398297.0,80.0,single,2014-06-10,day,False,1,4,78.0,78,3,93,24.0,166,True,True,True,False,True,True,True,False,False,True
Brothas Doobie,1,107549,107549.0,42.0,album,1995,year,False,13,39,31.923076923076923,55,0,0,0.0,183,True,True,True,False,True,True,True,False,False,True
Traction,1,11957,11957.0,39.0,single,2022-05-20,day,False,1,2,29.0,29,0,0,0.0,183,True,True,True,False,True,True,True,False,False,True
A Complete Introduction To Sugar Hill Records Box Set,1,1640963,1640963.0,0.0,compilation,2010-06-21,day,False,46,289,0.0,0,59,50,0.847457627118644,0,False,False,False,False,False,False,False,False,False,False
Heart Break Kodak (HBK),1,8649703,8649703.0,81.0,album,2018-02-14,day,False,17,54,36.94117647058823,46,2,84,40.0,183,True,True,True,False,True,True,True,False,False,True
High Heels (feat. Rico Nasty),2,1398545,699272.5,58.5,single,2021-09-23,day,False,1,2,37.0,37,0,0,0.0,183,True,True,True,False,True,True,True,False,False,True
CONCRETE COWBOYS 2,2,87332,43666.0,49.5,album,2022-06-23,day,False,14,34,35.64285714285714,47,3,54,12.333333333333334,182,True,True,True,False,True,True,True,False,False,True
Sweet Action,1,2657907,2657907.0,81.0,album,2020-03-13,day,False,7,14,58.14285714285715,76,1,56,56.0,183,True,True,True,False,True,True,True,False,False,True
Mars/Venus,1,74729,74729.0,43.0,album,2001-03-02,day,False,16,45,24.875,60,4,34,5.25,171,True,True,True,False,True,True,True,False,False,True
Until Then,2,7280,3640.0,32.5,album,2021-04-09,day,False,9,19,21.222222222222225,37,1,14,14.0,183,True,True,True,False,True,True,True,False,False,True
B4 The Storm,1,670394,670394.0,70.0,album,2020-08-29,day,False,17,38,39.17647058823529,65,32,88,2.34375,183,True,True,True,False,True,True,True,False,False,True
Ludaversal,1,2469815,2469815.0,74.0,album,2015-03-30,day,False,14,42,0.0,0,4,77,19.25,0,False,False,False,False,False,False,False,False,False,False
The Greatest,1,1635671,1635671.0,65.0,album,2009-07-23,day,False,14,49,26.214285714285715,51,3,90,21.666666666666668,179,False,True,True,False,True,True,True,False,False,True
The Big Bang,1,2231862,2231862.0,69.0,album,2006-01-01,day,False,15,51,0.0,0,16,74,2.125,0,False,False,False,False,False,False,False,False,False,False
The Miseducation of Lauryn Hill,1,2284682,2284682.0,70.0,album,1998-08-25,day,False,16,68,56.625,73,3,69,19.666666666666668,183,True,True,True,False,True,True,True,False,False,True
Espejo,1,223852,223852.0,47.0,album,2016-11-11,day,False,15,60,30.133333333333333,42,1,48,48.0,183,True,True,True,False,True,True,True,False,False,True
Avalanche,2,747885,373942.5,59.5,single,2021-09-22,day,False,1,2,50.0,50,0,0,0.0,183,True,True,True,False,True,True,True,False,False,True
